f1;f2;f3;f4;f5;f6;f7;Fichero
0.273208;0.000929657;0.00611;7.91793e-05;3.64353e-08;-2.07664e-06;-4.12977e-08;train/fly-16.png
0.177541;0.000906829;9.31769e-05;1.41225e-05;-6.44443e-11;4.22457e-07;5.08228e-10;train/Misk-6.png
0.391501;0.0222021;0.00863524;0.000996203;2.88984e-06;0.000147714;-4.31389e-07;train/pocket-18.png
0.286293;0.0344606;0.00570019;0.000476012;-7.75179e-07;-8.7969e-05;-1.17948e-07;train/butterfly-9.png
0.229567;0.0193951;0.0012736;0.000158687;5.16332e-08;9.72606e-06;4.92268e-08;train/truck-09.png
0.198993;2.4295e-07;5.9824e-10;7.79706e-11;1.68397e-20;-3.84306e-14;2.36684e-24;train/device7-16.png
0.256429;0.0212922;0.00119431;9.47603e-05;-5.10423e-09;6.36319e-06;3.14672e-08;train/cattle-9.png
0.892549;0.672107;0.259119;0.159974;0.0325594;0.130369;0.000846641;train/hammer-1.png
0.20879;0.00312708;0.00311267;7.27991e-05;3.38874e-08;-4.01308e-06;7.24959e-09;train/fountain-01.png
0.231068;0.0200698;0.000892075;0.000102404;-1.78617e-08;-9.62229e-06;-2.52771e-08;train/turtle-11.png
0.375464;0.0975491;0.030301;0.0192633;0.000465281;0.0060074;1.04131e-05;train/guitar-14.png
0.228846;0.008894;0.00293428;0.000450604;3.01462e-07;3.90779e-05;4.21409e-07;train/elephant-19.png
0.184701;0.00138545;0.000970055;7.00938e-06;2.50745e-10;2.18928e-07;5.20764e-10;train/teddy-13.png
0.319865;0.0501177;0.000995613;0.001594;2.00805e-06;0.00028674;8.9697e-09;train/Comma-16.png
0.170697;1.42749e-07;8.31506e-08;3.45081e-08;-1.57947e-15;1.29945e-11;-9.60285e-16;train/device2-8.png
0.228989;0.00211499;0.00545277;6.19976e-05;-9.80468e-10;1.88554e-06;3.60338e-08;train/chicken-4.png
0.297995;0.0417025;0.00874401;0.000497521;-9.93147e-07;-9.58697e-05;-3.00803e-07;train/bird-8.png
0.312217;0.0671585;8.36831e-05;8.31678e-06;-1.9445e-10;-2.05561e-06;-1.01632e-10;train/brick-10.png
0.229608;9.18743e-05;7.74003e-05;1.29865e-05;-5.08274e-11;1.24475e-07;-4.08576e-10;train/octopus-18.png
0.199826;0.00662145;0.00159262;0.00015192;7.16104e-08;1.21864e-05;-2.13574e-08;train/frog-6.png
0.571992;0.199028;0.132605;0.0551647;0.0047098;0.0246103;0.000280429;train/hammer-16.png
0.244674;0.0309663;0.000941785;0.000219452;8.78952e-08;2.82009e-05;4.71996e-08;train/personal_car-17.png
0.195493;0.000572946;0.000100155;8.30746e-05;7.54754e-09;-1.84372e-06;-6.75847e-10;train/octopus-8.png
0.350717;0.0952101;0.000703663;0.000417794;2.25996e-07;0.000127267;1.55463e-08;train/fish-19.png
0.163853;5.17245e-05;0.000111255;5.25528e-06;1.2249e-10;-3.40272e-08;3.38196e-11;train/apple-17.png
0.181428;0.000568878;0.000490159;9.20823e-05;1.9418e-08;-3.23927e-07;2.37654e-09;train/cup-4.png
0.163982;0.000181949;0.000108221;3.45991e-06;6.67912e-11;-3.04133e-08;4.61484e-12;train/apple-16.png
0.181425;4.51114e-06;7.19993e-07;3.10942e-07;1.3522e-13;6.55262e-10;5.79735e-14;train/device3-9.png
0.33917;0.0395564;0.00281919;0.000145951;-3.482e-08;2.45706e-05;8.69043e-08;train/horse-10.png
0.392954;0.00114959;0.000742151;0.00246141;-3.32396e-06;8.33064e-05;-1.36687e-07;train/horseshoe-20.png
0.859995;0.64549;0.0672202;0.0507535;0.00296444;0.0407696;1.61337e-05;train/Bone-10.png
0.201361;0.00558867;0.00117174;8.88591e-05;1.22977e-08;6.20469e-06;-2.59015e-08;train/frog-16.png
0.525112;0.249362;0.000210971;0.000150259;2.67204e-08;7.27705e-05;-1.31927e-09;train/pencil-15.png
0.344568;0.0321997;0.0036183;0.000107301;6.52587e-08;1.14988e-05;1.45403e-08;train/deer-2.png
0.325816;0.0781173;0.000446951;0.000309969;1.15356e-07;8.65292e-05;2.06852e-09;train/children-3.png
0.286301;0.0344566;0.00570165;0.00047617;-7.75953e-07;-8.80076e-05;-1.16113e-07;train/butterfly-20.png
0.201392;0.00737201;0.000735489;0.000137931;4.10423e-08;1.09713e-05;1.56698e-08;train/chopper-03.png
0.198015;0.0125035;0.000119552;3.99987e-05;2.76591e-09;4.29942e-06;1.70625e-11;train/flatfish-11.png
0.933259;0.390466;0.942444;0.327414;0.181674;0.203791;0.00855785;train/fork-5.png
0.859564;0.70852;0.0136508;0.0113732;0.000141688;0.00949379;-2.49674e-06;train/pencil-6.png
0.310671;0.0332678;0.000689145;0.00010839;1.91378e-08;-1.64631e-05;-2.26121e-08;train/deer-9.png
0.217985;0.00822882;0.00258318;1.67519e-05;2.95365e-09;-1.41817e-06;-1.84918e-09;train/fountain-18.png
0.187163;0.00374556;0.00116311;6.50512e-05;-4.50455e-09;-1.62053e-06;-1.73171e-08;train/Heart-7.png
0.206598;0.0116795;0.000616426;3.73034e-05;3.11431e-10;-5.90384e-07;5.64812e-09;train/truck-01.png
1.04978;1.07273;0.0230238;0.0210918;0.00046479;0.0218151;-1.70138e-06;train/pencil-8.png
0.666319;0.0623859;0.00482679;0.000662413;-8.3143e-07;-8.50299e-05;8.43612e-07;train/sea_snake-6.png
0.571827;0.00591099;0.00986625;0.0100101;-9.88962e-05;-0.000761791;-1.07588e-05;train/horseshoe-3.png
0.422912;0.151598;0.000518731;0.000224901;7.42363e-08;6.36405e-05;1.97451e-08;train/lmfish-9.png
0.177769;0.00020715;9.81428e-06;1.90695e-06;7.70045e-12;1.7372e-08;2.95976e-12;train/device6-16.png
0.964901;0.784432;0.360856;0.227581;0.0652186;0.201562;0.000147822;train/fork-18.png
0.200841;0.000194664;0.00579282;0.000142136;1.28759e-07;1.96119e-06;7.43176e-09;train/device4-13.png
0.610815;0.3464;0.000711588;0.000586156;3.78534e-07;0.000342621;-4.40702e-09;train/pencil-20.png
0.27583;0.0223684;0.0139283;0.00109486;-3.60119e-06;-0.000127817;-2.30457e-06;train/bird-9.png
0.274923;0.00838431;0.00233525;0.000192044;1.28248e-07;1.75385e-05;-9.62259e-09;train/pocket-7.png
0.166165;0.00029788;0.000109532;1.07922e-05;3.70506e-10;-6.60813e-08;2.01589e-11;train/apple-15.png
0.238215;0.0280599;0.000802552;0.000142186;4.44675e-08;1.80087e-05;1.81552e-08;train/car-09.png
0.291107;0.0512459;0.00349422;0.00039627;-2.76011e-08;-2.75692e-05;4.65479e-07;train/classic-16.png
0.197597;0.00992744;0.00125701;7.86314e-05;-2.43992e-08;-7.79089e-06;-3.97525e-09;train/HCircle-19.png
0.302416;0.000925198;0.0182875;4.91134e-05;3.51532e-08;-8.32203e-07;-3.0508e-08;train/fly-7.png
0.25448;0.0325962;0.00342709;0.000809194;1.34666e-06;0.000145744;-4.86976e-08;train/tree-5.png
0.319759;0.0627355;0.0132172;0.00607524;5.44272e-05;0.00152053;1.15643e-06;train/key-16.png
0.377966;0.111792;0.0119101;0.00801539;7.83116e-05;0.00267873;-7.317e-07;train/bottle-17.png
0.218811;0.00666348;0.00313002;2.78762e-05;5.13431e-09;-1.9739e-06;6.4375e-09;train/fountain-17.png
0.362074;0.0385473;0.000505047;0.000686843;2.04685e-07;-6.86649e-05;3.48926e-07;train/dog-11.png
0.377377;0.110352;0.00185143;0.000739719;8.39551e-07;0.000179961;-2.11048e-07;train/fish-7.png
0.220216;0.0116949;0.000354631;1.30225e-05;-3.90847e-10;-1.40828e-06;7.93985e-10;train/camel-10.png
0.400167;0.110284;0.0501567;0.0362817;0.00154709;0.0120376;4.43768e-05;train/guitar-13.png
0.378849;0.093266;0.00205043;0.00153828;2.73185e-06;0.000468723;2.70648e-08;train/carriage-01.png
0.186658;0.00505069;0.00128581;6.31005e-05;-1.2468e-08;-4.13067e-06;-1.29462e-08;train/HCircle-12.png
0.188439;0.00395096;0.00120768;6.23348e-05;-1.08733e-08;-2.55395e-06;-1.32016e-08;train/Heart-1.png
0.193798;0.00923752;0.000923239;4.68224e-05;-8.80458e-09;-4.06326e-06;-4.15337e-09;train/HCircle-10.png
0.171136;0.0024119;9.05336e-05;1.0483e-06;1.00002e-11;4.23886e-08;2.07166e-12;train/jar-19.png
0.199162;0.00747806;0.00232443;0.000104229;4.76847e-08;8.48953e-06;-1.89257e-08;train/bell-9.png
0.190888;1.73468e-06;3.13947e-05;2.95602e-09;-5.6435e-16;2.83204e-12;-7.01731e-16;train/device1-17.png
0.178335;0.00311575;0.000866165;2.77151e-05;-1.76258e-09;-7.5388e-07;-3.91572e-09;train/Heart-4.png
0.401243;0.132893;0.000137195;0.000114418;1.43241e-08;4.12838e-05;5.70381e-10;train/lmfish-7.png
0.217268;0.00733124;0.000651813;9.37776e-05;-1.98904e-08;-6.74829e-06;1.19133e-08;train/crown-16.png
0.161881;8.45875e-06;1.23001e-08;1.38598e-11;5.58092e-21;-2.91721e-14;-1.26523e-21;train/device6-20.png
0.276633;0.0214222;0.00115418;0.000766072;5.18668e-07;0.000104587;4.99883e-07;train/rat-18.png
0.558242;0.193661;0.105134;0.0440258;0.00299507;0.0193613;3.25824e-05;train/fork-8.png
0.416205;0.0753608;0.0192774;0.00719957;6.82344e-05;0.00186033;5.03791e-05;train/sea_snake-11.png
0.263029;0.00630356;0.00177611;0.000100251;4.00927e-08;7.79344e-06;-1.34935e-08;train/pocket-12.png
1.55057;1.37814;0.0411795;0.0102967;0.00013382;-0.00485026;0.00016446;train/spring-14.png
0.27422;0.000893969;0.00921446;2.75535e-05;3.26575e-09;3.69168e-08;1.3494e-08;train/fly-9.png
0.327429;0.0790064;0.000431781;0.000297858;1.06784e-07;8.36634e-05;2.68414e-09;train/children-10.png
0.183439;0.00119581;0.00108624;5.82028e-06;2.59813e-10;1.89341e-07;3.8297e-10;train/teddy-09.png
0.161588;2.63097e-05;3.95896e-06;1.09727e-06;-7.14709e-13;-3.96347e-09;2.17242e-12;train/octopus-3.png
0.393635;0.104251;0.00227699;0.00172775;3.42649e-06;0.000557843;5.28582e-08;train/carriage-02.png
0.219474;0.00401288;0.00448161;6.17878e-05;2.94182e-08;-3.76791e-06;-1.38467e-08;train/fountain-03.png
0.193741;0.000601629;0.000543531;6.68496e-05;1.1754e-08;9.86617e-07;4.92133e-09;train/chicken-19.png
0.240575;0.0198385;0.000784918;3.17352e-05;2.82177e-09;4.43231e-06;4.13818e-09;train/cattle-11.png
0.249546;0.033231;4.29713e-05;3.92818e-06;-5.07775e-11;-7.08909e-07;-5.12896e-12;train/brick-15.png
0.184786;0.000491808;0.000498422;0.000187317;5.7134e-08;2.88624e-06;3.40815e-09;train/ray-8.png
0.254194;0.0365636;0.000917045;0.000147221;2.86131e-08;6.77225e-06;4.59073e-08;train/personal_car-10.png
0.804031;0.454965;0.259784;0.107917;0.0180618;0.0727704;0.000519921;train/fork-15.png
0.260485;0.039517;0.000107799;2.67769e-05;1.26426e-09;1.43666e-06;-6.86521e-10;train/cellular_phone-18.png
0.320086;0.0102252;0.0333105;0.000161383;-3.66371e-07;-1.62828e-05;-7.60226e-08;train/device8-8.png
0.411224;0.0462451;0.00891985;0.0089746;-1.88217e-05;0.00177432;-7.80603e-05;train/stef-14.png
0.34167;0.0801782;0.000986789;4.91382e-05;-1.32626e-09;5.89143e-07;-1.07387e-08;train/tree-7.png
0.245729;0.00627079;0.000113547;1.21572e-05;-2.92754e-10;-6.28567e-07;-3.4397e-10;train/fly-18.png
0.160561;4.68473e-06;2.92153e-08;8.54267e-09;-7.67871e-18;1.50177e-11;-1.34739e-16;train/device9-12.png
0.193532;0.00141708;0.00064434;3.53681e-05;-4.36268e-09;-1.32016e-06;3.07797e-09;train/camel-9.png
0.187732;0.00595479;0.000757424;2.39986e-05;-3.15391e-09;-1.82864e-06;7.22226e-10;train/hat-14.png
0.573779;0.0869879;0.178328;0.0232298;0.000410807;0.00562306;-0.00143758;train/stef-08.png
0.280111;0.0255773;0.000314514;0.000291528;-2.21287e-08;4.6594e-05;-8.54569e-08;train/cattle-14.png
0.428535;0.123527;0.00571652;0.00481901;2.52742e-05;0.00169114;-9.76277e-07;train/carriage-09.png
0.184615;0.00301746;0.000147648;1.97945e-05;-1.43632e-10;6.29232e-07;1.06044e-09;train/Misk-13.png
0.246417;0.0052114;0.000795157;0.000146292;-2.85976e-08;-8.00614e-06;4.08864e-08;train/camel-2.png
0.19114;1.58136e-06;3.01527e-05;8.46156e-09;2.56442e-15;1.00919e-11;-3.41924e-15;train/device1-14.png
0.342326;0.0871923;0.00798143;0.00497843;3.13815e-05;0.00146933;-1.65377e-07;train/bottle-11.png
0.419084;0.0842619;0.00250227;0.000952816;1.44947e-06;0.000263418;2.52094e-07;train/beetle-18.png
0.372177;0.110973;0.00314519;0.00199156;4.98433e-06;0.000663184;2.96438e-08;train/bottle-03.png
0.248245;0.0327384;7.53012e-06;4.91131e-07;-6.72391e-13;-3.67027e-08;6.63286e-13;train/brick-07.png
0.215295;0.0133176;0.00142144;0.000359751;2.55588e-07;3.7321e-05;2.92508e-08;train/chopper-12.png
0.221475;0.00626967;0.000752041;7.14698e-05;1.53905e-09;-4.00125e-06;-1.64977e-08;train/camel-6.png
0.293137;0.0335047;0.0152208;0.00163831;-2.87378e-06;-0.000170613;7.6598e-06;train/bird-16.png
0.536585;0.189621;0.0118423;0.00450269;3.19701e-05;0.00130486;-7.67942e-06;train/lizzard-17.png
0.465554;0.0224077;0.0654938;0.00730065;-0.000156462;0.000577193;-3.16965e-05;train/stef-18.png
0.188778;0.00928115;0.000263835;3.54273e-05;3.42478e-09;3.40113e-06;-4.67633e-11;train/face-14.png
0.333874;0.0308244;0.0104229;0.00547481;4.10558e-05;0.00094574;-4.98035e-06;train/Glas-10.png
0.170228;5.78174e-09;8.42388e-09;5.56596e-11;-2.95034e-20;-3.2012e-15;-2.41268e-20;train/device2-7.png
0.186214;0.00492716;5.03228e-05;5.02448e-06;3.14867e-11;-3.11523e-07;-7.34286e-11;train/octopus-10.png
0.186189;0.00296105;0.000456839;3.69469e-05;3.77496e-09;1.19018e-06;-2.96487e-09;train/Misk-14.png
0.249047;0.0327989;2.04655e-06;1.97294e-06;-1.75741e-12;2.76742e-07;3.55364e-12;train/brick-19.png
0.298647;0.0583992;0.00243422;0.000788136;1.0243e-06;0.000153409;3.77479e-07;train/classic-8.png
0.311335;0.0224702;0.0048726;0.00130497;3.21668e-06;0.000189161;-6.93759e-07;train/Glas-16.png
0.201101;0.000141122;0.00554255;0.000154496;7.22598e-08;1.25688e-06;-1.2336e-07;train/device4-2.png
0.327896;0.0406912;0.00295969;0.000334949;2.48308e-07;6.53442e-05;-2.22627e-07;train/dog-5.png
0.19528;5.93678e-05;1.30719e-05;2.25162e-06;-3.42543e-12;-6.57171e-09;1.17254e-11;train/device3-18.png
0.181778;2.55333e-05;1.04931e-06;3.54183e-07;-1.84022e-13;1.59326e-09;-1.12949e-13;train/device6-3.png
0.216798;0.0182197;0.00126409;7.43861e-05;-2.22197e-08;-9.8584e-06;5.15612e-09;train/hat-10.png
0.213606;0.00551226;0.00285194;4.06225e-05;9.90132e-09;-2.58943e-06;-9.65107e-09;train/fountain-04.png
0.482147;0.102629;0.0342715;0.00289156;2.87418e-05;0.000377016;1.57373e-06;train/stef-02.png
0.886368;0.692984;0.027111;0.0191552;0.000436411;0.0158504;9.73299e-06;train/Bone-13.png
0.226239;1.46452e-05;1.25833e-05;6.17366e-07;-9.75275e-13;-2.32422e-09;-1.41765e-12;train/device5-6.png
0.233245;0.0270855;0.000249584;3.49076e-05;2.16657e-09;2.86254e-06;-2.43359e-09;train/classic-10.png
0.216054;0.0044398;0.00143697;2.33724e-05;-3.52159e-09;1.44934e-06;2.43826e-09;train/octopus-4.png
0.312017;0.0306339;0.00391076;4.69211e-05;-1.20374e-08;2.42142e-06;1.60962e-08;train/deer-11.png
0.323624;0.0767381;0.000470956;0.000304362;1.152e-07;8.36607e-05;2.77247e-09;train/children-5.png
0.276032;0.0428354;0.00104309;0.000216865;4.70803e-08;1.65227e-05;-9.17722e-08;train/turtle-12.png
0.270168;2.66102e-05;5.93454e-06;2.56006e-07;2.28164e-13;-1.08981e-09;-2.17975e-13;train/device1-1.png
0.224215;1.43779e-07;5.4311e-07;5.39636e-09;-1.59605e-16;-1.38425e-12;-2.44691e-16;train/device0-1.png
0.242474;1.00935e-06;7.20105e-08;9.55981e-10;7.92871e-18;-4.08303e-13;-2.21353e-19;train/device7-20.png
1.45256;2.0813;0.0206229;0.0197103;0.000397389;0.028421;-4.5524e-07;train/pencil-11.png
0.199117;0.00662349;0.000996882;9.90386e-05;2.4911e-08;4.04236e-06;-1.86506e-08;train/Misk-11.png
0.251358;4.44092e-05;2.51269e-05;1.54218e-05;1.24446e-10;5.15901e-08;2.76901e-10;train/device5-7.png
0.20084;0.00549076;0.0018289;0.000141703;5.42666e-08;1.04674e-05;4.75296e-08;train/frog-20.png
0.327686;0.049091;0.0147279;0.00168462;1.65136e-06;-7.2348e-05;8.22706e-06;train/bat-8.png
1.37052;1.52361;0.0128998;0.0257696;0.000454556;0.0277558;-0.000118875;train/spring-8.png
0.313652;0.0243636;0.00356204;0.000708477;1.11031e-06;0.00011017;-1.84197e-07;train/deer-12.png
0.318671;0.0600784;0.0152894;0.00748061;7.99982e-05;0.00183345;-7.62411e-07;train/guitar-4.png
0.18887;0.00403038;0.0012181;6.10265e-05;-1.34646e-08;-2.98364e-06;-9.77502e-09;train/Heart-6.png
0.670042;0.175521;0.059732;0.0136012;0.000354678;0.00541015;-0.000156516;train/sea_snake-1.png
0.55148;0.257789;0.059276;0.0451656;0.00233692;0.0229304;-1.31643e-05;train/spoon-5.png
0.297197;0.044306;0.0155969;0.0069797;7.28204e-05;0.00146876;7.05901e-07;train/key-18.png
0.188476;0.00668056;0.000629326;4.48094e-05;-3.69323e-09;-1.93847e-06;-6.55603e-09;train/Heart-2.png
